View Inspection,Case Number,Case Type,Inspection Type,Address,Primary Inspector,Estimated Start Time,Estimated End Time,Inspector Phone Number,Status,Order,scrape_date
SITE-199668-2026,BLDR-004458-2025,Permit,BSD-Sidewalk (Residential),5500 FORUM BLVD COLUMBIA MO 65203,"Allen, Cody",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-14
BLDG-199642-2026,BLDR-005764-2025,Permit,BSD-Residential Final (Building and Trades),105 CRUDEN BAY DR COLUMBIA MO 65201,"Hombs, Josh",01:00 PM,01:00 PM,,Failed Re-Inspection ($75 fee),0,2026-06-14
SITE-199641-2026,BLDR-005764-2025,Permit,BSD-Yard Final (Residential),105 CRUDEN BAY DR COLUMBIA MO 65201,"Nunley, Louis",01:00 PM,01:00 PM,,Passed Permit Inspection,0,2026-06-14
BLDG-199664-2026,BLDR-005860-2025,Permit,BSD-Residential Final (Building and Trades),3923 FORESTER CT   COLUMBIA MO 65202,"Hazlett, Harlan",01:00 PM,01:00 PM,,Re-inspection required (with fee),0,2026-06-14
MECH-199591-2026,MECH-003802-2026,Permit,BSD-Mechanical Final,555 W HICKAM DR COL MO 65203,"Hombs, Josh",12:00 PM,12:00 PM,,Re-inspection required,0,2026-06-14
MECH-199526-2026,MECH-004448-2026,Permit,BSD-Mechanical Final,4302 CULPEPER DR COL MO 65202,"Brown, Daryl",12:00 PM,12:00 PM,,Passed Permit Inspection,0,2026-06-14
ONSHNI-189901-2026,OHN-054483-2025,Code Case,ONS - Health Nuisance Inspection,3700 WYATT LN COLUMBIA MO 65202,"Perkins, Marsha",12:00 AM,12:00 AM,,Canceled,0,2026-06-14
ONSHNI-197016-2026,OHN-057997-2026,Code Case,ONS - Health Nuisance Inspection,1419 ROSS ST COLUMBIA MO 65201,"Perkins, Marsha",12:36 PM,12:36 PM,,Passed Code Inspection,0,2026-06-14
1STINSP-199922-2026,OHN-058951-2026,Code Case,ONS - Initial Inspection,4629 BETHEL ST COLUMBIA MO 65203,"Frank, Lisa",01:12 PM,01:12 PM,,Passed Code Inspection,0,2026-06-14
1STINSP-199879-2026,OHN-058952-2026,Code Case,ONS - Initial Inspection,16 PENDLETON ST COLUMBIA MO 65203,"Frank, Lisa",11:14 AM,11:14 AM,,Passed Code Inspection,0,2026-06-14
1STINSP-199908-2026,OHN-058986-2026,Code Case,ONS - Initial Inspection,1005 W WORLEY ST COLUMBIA MO 65203,"Frank, Lisa",12:23 PM,12:23 PM,,In Violation,0,2026-06-14
ONSINSPECT-196866-2026,OLM-057939-2026,Code Case,ONS - Inspection,,"Perkins, Marsha",01:34 PM,01:34 PM,,Passed Code Inspection,0,2026-06-14
ONSINSPECT-196868-2026,OLM-057941-2026,Code Case,ONS - Inspection,3704 WEST SUGAR TREE LN COLUMBIA MO 65201,"Perkins, Marsha",01:41 PM,01:41 PM,,Passed Code Inspection,0,2026-06-14
ONSINSPECT-196877-2026,OLM-057948-2026,Code Case,ONS - Inspection,1517 STONE ST COLUMBIA MO 65201,"Perkins, Marsha",02:02 PM,02:02 PM,,Passed Code Inspection,0,2026-06-14
ONSINSPECT-198319-2026,OLM-058479-2026,Code Case,ONS - Inspection,1508 N PROVIDENCE RD COLUMBIA MO 65203,"Perkins, Marsha",08:59 AM,08:59 AM,,In Violation,0,2026-06-14
ONSINSPECT-199705-2026,OLM-058643-2026,Code Case,ONS - Inspection,5548 SWEETGUM CIR COLUMBIA MO 65202,"Fuelling, Quentin",02:37 PM,02:37 PM,,Passed Code Inspection,0,2026-06-14
ONSINSPECT-199158-2026,OLM-058850-2026,Code Case,ONS - Inspection,1514 ROSEMARY LN COLUMBIA MO 65201,"Perkins, Marsha",01:25 PM,01:25 PM,,In Violation,0,2026-06-14
ONSINSPECT-199666-2026,OLM-058875-2026,Code Case,ONS - Inspection,2805 NORTH WILLOWBROOK RD COLUMBIA MO 65202,"McClintic, Jason",11:17 AM,11:17 AM,,Passed Code Inspection,0,2026-06-14
1STINSP-199647-2026,OLM-058950-2026,Code Case,ONS - Initial Inspection,600 W WORLEY ST COLUMBIA MO 65203,"Frank, Lisa",09:03 AM,09:03 AM,,Passed Code Inspection,0,2026-06-14
1STINSP-199686-2026,OLM-058981-2026,Code Case,ONS - Initial Inspection,3005 HADEN DR COLUMBIA MO 65202,"Fuelling, Quentin",01:36 PM,01:36 PM,,Passed Code Inspection,0,2026-06-14
1STINSP-199683-2026,OLM-058982-2026,Code Case,ONS - Initial Inspection,3004 CHICKASAW DR COLUMBIA MO 65202,"Fuelling, Quentin",01:13 PM,01:13 PM,,In Violation,0,2026-06-14
1STINSP-199681-2026,OLM-058983-2026,Code Case,ONS - Initial Inspection,5502 PRAIRIE ROSE CT COLUMBIA MO 65202,"Fuelling, Quentin",12:52 PM,12:52 PM,,In Violation,0,2026-06-14
1STINSP-199654-2026,OLM-059012-2026,Code Case,ONS - Initial Inspection,2411 MILICENT CT COLUMBIA MO 65202,"McClintic, Jason",10:23 AM,10:23 AM,,In Violation,0,2026-06-14
1STINSP-199656-2026,OLM-059013-2026,Code Case,ONS - Initial Inspection,2808 MULBERRY RD COLUMBIA MO 65202,"McClintic, Jason",10:33 AM,10:33 AM,,In Violation,0,2026-06-14
1STINSP-199667-2026,OLM-059017-2026,Code Case,ONS - Initial Inspection,102 S GARTH AVE COLUMBIA MO 65203,"Frank, Lisa",11:20 AM,11:20 AM,,Passed Code Inspection,0,2026-06-14
1STINSP-199693-2026,OLM-059023-2026,Code Case,ONS - Initial Inspection,2702 QUAIL DR COLUMBIA MO 65202,"McClintic, Jason",11:00 AM,11:00 AM,,In Violation,0,2026-06-14
1STINSP-199696-2026,OLM-059025-2026,Code Case,ONS - Initial Inspection,506 S FAIRVIEW RD COLUMBIA MO 65203,"Fuelling, Quentin",02:09 PM,02:09 PM,,In Violation,0,2026-06-14
1STINSP-199699-2026,OLM-059026-2026,Code Case,ONS - Initial Inspection,1715 HIGHRIDGE DR COLUMBIA MO 65203,"Fuelling, Quentin",02:22 PM,02:22 PM,,Passed Code Inspection,0,2026-06-14
1STINSP-199707-2026,OLM-059027-2026,Code Case,ONS - Initial Inspection,3215 BLUFF CREEK DR IRR COLUMBIA MO 65201,"Perkins, Marsha",02:42 PM,02:42 PM,,In Violation,0,2026-06-14
1STINSP-199710-2026,OLM-059028-2026,Code Case,ONS - Initial Inspection,315 OAK MOUNT DR   COLUMBIA MO 65201,"Perkins, Marsha",02:56 PM,02:56 PM,,In Violation,0,2026-06-14
1STINSP-199918-2026,OLM-059132-2026,Code Case,ONS - Initial Inspection,1005 W WORLEY ST COLUMBIA MO 65203,"Frank, Lisa",01:04 PM,01:04 PM,,Passed Code Inspection,0,2026-06-14
RTINSP-197231-2026,ONS007453,Business License,ONS - Rental Housing,803 WOODROW ST   COLUMBIA MO 65201,"Millard, Rachelle",01:45 PM,01:45 PM,,Passed-Rental,0,2026-06-14
RTINSP-197970-2026,ONS010777,Business License,ONS - Rental Housing,1421 BODIE DR   COLUMBIA MO 65202,"Friesz, Adam",03:00 AM,03:00 AM,,ONS - RH Re-inspection,0,2026-06-14
RTINSP-198144-2026,ONS011059,Business License,ONS - Rental Housing,1609 BOYD LN COLUMBIA MO 65202,"Stark, James",02:15 PM,02:15 PM,,Scheduled,0,2026-06-14
RTINSP-196232-2026,ONS011132,Business License,ONS - Rental Housing,4703 CASTLEWOOD CT COLUMBIA MO 65203,"Millard, Rachelle",09:00 AM,09:00 AM,,ONS - RH Re-inspection,0,2026-06-14
RTINSP-196235-2026,ONS011135,Business License,ONS - Rental Housing,4518 EAST BRIDGEWOOD DR COLUMBIA MO 65203,"Millard, Rachelle",11:00 AM,11:00 AM,,ONS - RH Re-inspection,0,2026-06-14
RTINSP-196236-2026,ONS011136,Business License,ONS - Rental Housing,716 SOUTH CEDAR LAKE CT COLUMBIA MO 65203,"Millard, Rachelle",11:30 AM,11:30 AM,,ONS - RH Re-inspection,0,2026-06-14
RTINSP-196233-2026,ONS011170,Business License,ONS - Rental Housing,5627 SPICEWOOD DR   COLUMBIA MO 65203,"Millard, Rachelle",09:45 AM,09:45 AM,,ONS - RH Re-inspection,0,2026-06-14
RTINSP-196234-2026,ONS011176,Business License,ONS - Rental Housing,3410 CRAPE MYRTLE DR   COLUMBIA MO 65203,"Millard, Rachelle",10:15 AM,10:15 AM,,ONS - RH Re-inspection,0,2026-06-14
RTINSP-198142-2026,ONS011341,Business License,ONS - Rental Housing,808 RICHMOND AVE COLUMBIA MO 65201,"Friesz, Adam",09:00 AM,09:00 AM,,ONS - RH Re-inspection,0,2026-06-14
RTINSP-197876-2026,ONS011871,Business License,ONS - Rental Housing,310 HIRTH AVE   COLUMBIA MO 65203,"Friesz, Adam",03:00 AM,03:00 AM,,Scheduled,0,2026-06-14
RTINSP-198499-2026,ONS011944,Business License,ONS - Rental Housing,4 S ANN ST   COLUMBIA MO 65201,"Brockhouse, David",09:00 AM,09:00 AM,,Passed-Rental,0,2026-06-14
RTINSP-198143-2026,ONS012007,Business License,ONS - Rental Housing,1506 FIR PL   COLUMBIA MO 65201,"Stark, James",01:00 PM,01:00 PM,,ONS - RH Re-inspection,0,2026-06-14
RTINSP-197232-2026,ONS012033,Business License,ONS - Rental Housing,3508 MEXICO GRAVEL RD COLUMBIA MO 65202,"Millard, Rachelle",02:30 PM,02:30 PM,,Passed-Rental,0,2026-06-14
RTINSP-198996-2026,ONS013511,Business License,ONS - Rental Housing,1416 SHANNON PL   COLUMBIA MO 65203,"Brockhouse, David",11:15 AM,11:15 AM,,Passed-Rental,0,2026-06-14
RTINSP-199612-2026,ONS014231,Business License,ONS - Rental Housing,208 W EL CORTEZ DR   COLUMBIA MO 65203,"Stark, James",11:30 AM,11:30 AM,,Passed-Rental,0,2026-06-14
RTINSP-197969-2026,ONS016990,Business License,ONS - Rental Housing,1312 RALEIGH DR   COLUMBIA MO 65202,"Friesz, Adam",03:00 AM,03:00 AM,,ONS - RH Re-inspection,0,2026-06-14
RTINSP-197169-2026,ONS020237,Business License,ONS - Rental Housing,5513 SPICEWOOD DR   COLUMBIA MO 65203,"Friesz, Adam",03:00 AM,03:00 AM,,Passed-Rental,0,2026-06-14
RTINSP-197631-2026,ONS020856,Business License,ONS - Rental Housing,1108 TORREY PINES DR COLUMBIA MO 65203,"Stark, James",09:30 AM,09:30 AM,,ONS - RH Re-inspection,0,2026-06-14
RTINSP-197630-2026,ONS020859,Business License,ONS - Rental Housing,3506 AUGUSTA DR COLUMBIA MO 65203,"Stark, James",09:00 AM,09:00 AM,,Passed-Rental,0,2026-06-14
RTINSP-197230-2026,ONS025862,Business License,ONS - Rental Housing,518 HIGH ST COLUMBIA MO 65201,"Millard, Rachelle",01:00 PM,01:00 PM,,Passed-Rental,0,2026-06-14
ONSHNI-196480-2026,ONVPR-057788-2026,Code Case,ONS - Health Nuisance Inspection,1200 W WORLEY ST COLUMBIA MO 65203,"Frank, Lisa",04:09 PM,04:09 PM,,Passed Code Inspection,0,2026-06-14
ONSHNI-196894-2026,ONVPR-057955-2026,Code Case,ONS - Health Nuisance Inspection,5310 I-70 DRIVE SOUTHEAST   COLUMBIA MO 65201,"Perkins, Marsha",02:31 PM,02:31 PM,,Passed Code Inspection,0,2026-06-14
1STINSP-199936-2026,ONVPR-059137-2026,Code Case,ONS - Initial Inspection,4629 BETHEL ST COLUMBIA MO 65203,"Frank, Lisa",02:01 PM,02:01 PM,,Passed Code Inspection,0,2026-06-14
1STINSP-199663-2026,OSSV-059015-2026,Code Case,ONS - Initial Inspection,2209 PARKS EDGE PL COLUMBIA MO 65202,"McClintic, Jason",10:49 AM,10:49 AM,,In Violation,0,2026-06-14
1STINSP-199957-2026,OSSV-059142-2026,Code Case,ONS - Initial Inspection,901 STRATFORD CT COLUMBIA MO 65203,"Frank, Lisa",04:10 PM,04:10 PM,,Passed Code Inspection,0,2026-06-14
ONSINSPECT-199124-2026,OTOE-058845-2026,Code Case,ONS - Inspection,116 N KEENE ST APT A COLUMBIA MO 65201,"Cagle, Joseph",10:57 AM,10:57 AM,,Passed Code Inspection,0,2026-06-14
ONSINSPECT-199155-2026,OTOE-058849-2026,Code Case,ONS - Inspection,200 MOUNTAIN VIEW CT COLUMBIA MO 65202,"Cagle, Joseph",01:10 PM,01:10 PM,,Passed Code Inspection,0,2026-06-14
ONSINSPECT-199165-2026,OTOE-058851-2026,Code Case,ONS - Inspection,4901 ALPINE RIDGE DR COLUMBIA MO 65202,"Cagle, Joseph",01:36 PM,01:36 PM,,Passed Code Inspection,0,2026-06-14
ONSINSPECT-199170-2026,OTOE-058852-2026,Code Case,ONS - Inspection,200 DILLON DR COLUMBIA MO 65202,"Cagle, Joseph",02:02 PM,02:02 PM,,Passed Code Inspection,0,2026-06-14
ONSINSPECT-199179-2026,OTOE-058853-2026,Code Case,ONS - Inspection,210 DILLON DR COLUMBIA MO 65202,"Cagle, Joseph",02:11 PM,02:11 PM,,Passed Code Inspection,0,2026-06-14
ONSINSPECT-199184-2026,OTOE-058856-2026,Code Case,ONS - Inspection,208 DILLON DR COLUMBIA MO 65202,"Cagle, Joseph",02:22 PM,02:22 PM,,Passed Code Inspection,0,2026-06-14
ONSINSPECT-199297-2026,OZPARK-058885-2026,Code Case,ONS - Inspection,506 CLINKSCALES RD COLUMBIA MO 65203,"Frank, Lisa",03:02 PM,03:02 PM,,Passed Code Inspection,0,2026-06-14
ROW-199637-2026,ROW-003882-2026,Permit,ROW-Construction Inspection,1721 LINKSIDE DR COL MO 65201,"Nunley, Louis",08:32 AM,08:32 AM,,Passed Permit Inspection,0,2026-06-14
ROW-199638-2026,ROW-004058-2026,Permit,ROW-Construction Inspection,313 BAY POINTE LN COL MO 65201,"Nunley, Louis",08:32 AM,08:32 AM,,Passed Permit Inspection,0,2026-06-14
